codmun;Idade;Estupros;Espancamentos;Afogamentos
220937;84;0;0;0
220937;85;0;0;0
220937;86;0;0;0
220937;88;0;0;0
220937;89;0;0;0
220937;96;0;0;0
220937;99;0;0;0
220940;6;0;0;1
220940;18;1;0;0
220940;29;0;0;1
220940;37;0;0;1
220940;38;0;0;0
220940;47;0;0;0
220940;51;0;0;0
220940;55;0;1;0
220940;57;0;0;0
220940;58;0;0;0
220940;66;0;0;0
220940;67;0;0;0
220940;70;0;0;0
220940;72;0;0;0
220940;73;0;0;0
220940;80;0;0;0
220940;84;0;0;0
220940;86;0;0;0
220940;89;0;0;0
220940;98;0;0;0
220945;0;0;0;0
220945;50;0;0;1
220945;74;0;0;0
220945;81;0;0;0
220945;84;0;0;0
220945;89;0;0;0
220945;91;0;0;0
220945;96;0;0;0
220950;31;0;1;0
220950;33;0;1;0
220950;58;0;0;1
220950;63;0;0;0
220950;80;0;0;0
220950;81;0;0;0
220950;88;0;0;0
220950;98;0;0;0
220955;26;0;0;1
220955;37;0;0;0
220955;65;0;0;0
220955;68;0;0;0
220955;74;0;0;0
220955;75;0;0;0
220955;77;0;0;0
220955;81;0;0;0
220955;82;0;0;0
220955;84;0;0;0
220955;86;0;0;0
220955;87;0;0;0
220955;91;0;0;0
220955;98;0;0;0
220960;17;0;0;1
220960;20;0;0;1
220960;57;0;0;0
220960;69;0;0;0
220960;72;0;0;0
220960;73;0;0;0
220960;74;0;0;0
220960;77;0;0;1
220960;79;0;0;0
220960;82;0;0;0
220960;83;0;0;0
220960;84;0;0;0
220960;88;0;0;0
220960;94;0;0;0
220965;33;0;0;0
220965;42;0;0;0
220965;44;0;0;0
220965;47;0;0;0
220965;49;0;0;0
220965;64;0;0;0
220965;65;0;0;0
220965;67;0;0;0
220965;71;0;0;0
220965;72;0;0;0
220965;78;0;0;0
220965;79;0;0;0
220965;80;0;0;0
220965;81;0;0;0
220965;84;0;0;0
220965;86;0;0;0
220965;90;0;0;0
220965;96;0;0;0
220970;16;0;0;1
220970;31;0;0;1
220970;32;0;0;0
220970;43;0;0;0
220970;47;0;0;0
220970;49;0;0;0
220970;50;0;0;0
220970;56;0;0;1
220970;58;0;0;0
220970;63;0;0;0
220970;69;0;0;0
220970;70;0;0;0
220970;71;0;0;0
220970;72;0;0;0
220970;73;0;0;0
220970;75;0;0;0
220970;79;0;0;0
220970;80;0;0;0
220970;83;0;0;0
220970;85;0;0;0
220970;86;0;0;0
220970;87;0;0;0
220970;88;0;0;0
220970;89;0;0;0
220970;101;0;0;0
220970;103;0;0;0
220975;1;0;0;0
220975;42;0;0;0
220975;51;0;0;0
220975;52;0;0;0
220975;56;0;0;0
220975;62;0;0;0
220975;66;0;0;0
220975;97;0;0;0
220980;29;0;0;1
220980;56;0;0;0
220980;71;0;0;0
220980;72;0;0;0
220980;74;0;0;0
220980;76;0;0;0
220980;78;0;0;0
220980;81;0;0;0
220980;82;0;0;0
220980;84;0;0;0
220980;85;0;0;0
220980;86;0;0;0
220980;99;0;0;0
220985;32;0;0;0
220985;34;0;0;1
220985;48;0;0;0
220985;51;0;0;0
220985;60;0;0;0
220985;67;0;0;0
220985;68;0;0;0
220985;69;0;0;0
220985;70;0;0;0
220985;72;0;0;0
220985;73;0;0;0
220985;77;0;0;0
220985;78;0;0;0
220985;79;0;0;0
220985;83;0;0;0
220985;84;0;0;0
220985;88;0;0;0
220985;89;0;0;0
220987;3;0;0;0
220987;4;0;0;0
220987;43;0;0;0
220987;62;0;0;0
220987;73;0;0;0
220987;75;0;0;0
220987;81;0;0;0
220987;91;0;0;0
220987;92;0;0;0
220987;95;0;0;0
220987;98;0;0;0
220990;0;0;0;0
220990;15;0;0;1
220990;24;1;0;0
220990;35;0;0;0
220990;38;0;0;0
220990;56;0;0;0
220990;59;0;0;0
220990;70;0;0;0
220990;77;1;0;0
220990;78;0;0;0
220990;80;0;0;0
220990;81;0;0;0
220990;82;0;0;0
220990;86;0;0;0
220990;87;0;0;0
220990;88;0;0;0
220990;90;0;0;0
220990;93;0;0;0
220990;101;0;0;0
220995;51;0;0;0
220995;54;0;0;0
220995;58;0;0;0
220995;69;0;0;0
220995;74;0;0;0
220995;78;0;0;0
220995;79;0;0;0
220995;82;0;0;0
220995;84;0;0;0
220995;94;0;0;0
220997;11;0;0;0
220997;20;0;0;1
220997;21;0;0;1
220997;58;0;0;0
220997;68;0;0;0
220997;70;0;0;0
220997;78;0;0;0
220997;80;0;0;0
220997;84;0;0;0
220997;85;0;0;0
220997;86;0;0;0
220997;87;0;0;0
220997;88;0;0;0
220997;93;0;0;0
221000;0;0;0;0
221000;8;0;0;1
221000;28;0;0;0
221000;29;0;0;0
221000;31;0;0;0
221000;33;0;0;0
221000;35;0;0;1
221000;36;0;0;0
221000;37;0;0;0
221000;38;0;0;1
221000;39;0;0;0
221000;42;0;0;1
221000;43;0;0;0
221000;45;0;0;0
221000;46;0;0;0
221000;47;0;0;0
221000;48;0;0;0
221000;49;0;0;0
221000;50;0;0;0
221000;52;0;0;0
221000;54;0;0;0
221000;55;0;0;0
221000;57;0;0;0
221000;59;0;0;0
221000;60;0;0;0
221000;62;0;0;0
221000;64;0;0;0
221000;65;0;0;0
221000;66;0;0;0
221000;68;0;0;0
221000;69;0;0;0
221000;70;0;0;0
221000;71;0;0;0
221000;72;0;0;0
221000;74;0;0;0
221000;75;0;0;0
221000;76;0;0;0
221000;77;0;0;0
221000;78;0;0;0
221000;79;0;0;0
221000;80;0;0;0
221000;81;0;0;0
221000;82;0;0;0
221000;83;0;0;0
221000;84;0;0;0
221000;85;0;0;0
221000;86;0;0;0
221000;87;0;0;0
221000;88;0;0;0
221000;89;0;0;0
221000;91;0;0;0
221000;92;0;0;0
221000;93;0;0;0
221000;94;0;0;0
221000;97;0;0;0
221000;101;0;0;0
221005;43;0;0;0
221005;53;0;0;0
221005;62;0;0;0
221005;63;0;0;0
221005;66;0;0;0
221005;68;0;0;0
221005;71;0;0;0
221005;73;0;0;0
221005;77;0;0;0
221005;82;0;0;0
221005;83;0;0;0
221005;91;0;0;0
221010;25;0;0;0
221010;36;0;0;0
221010;44;0;0;0
221010;46;0;0;0
221010;47;0;0;0
221010;68;0;0;0
221010;73;0;0;0
221010;74;0;0;0
221010;77;0;0;0
221010;78;0;0;0
221010;79;0;0;0
221010;87;0;0;0
221010;100;0;0;0
221020;19;0;0;0
221020;38;0;1;0
221020;45;0;0;1
221020;54;0;0;0
221020;68;0;0;0
221020;69;0;0;0
221020;70;0;0;0
221020;75;0;0;0
221020;78;0;0;0
221020;80;0;0;0
221020;84;0;0;0
221020;86;0;0;0
221020;94;0;0;0
221020;102;0;0;0
221030;16;0;1;0
221030;18;0;0;1
221030;26;0;1;0
221030;28;0;1;0
221030;32;0;0;1
221030;39;0;0;0
221030;45;0;0;0
221030;49;0;0;0
221030;55;0;1;0
221030;58;0;0;0
221030;61;0;0;0
221030;68;0;0;0
221030;69;0;0;0
221030;70;0;0;0
221030;71;0;0;0
221030;74;0;0;0
221030;79;0;0;0
221030;82;0;0;0
221030;83;0;0;0
221030;85;0;0;0
221030;86;0;0;0
221030;87;0;0;0
221030;88;0;0;0
221030;89;0;0;0
221030;90;0;0;0
221030;103;0;0;0
221035;20;0;0;0
221035;28;0;0;1
221035;36;0;0;1
221035;37;0;0;0
221035;57;0;0;0
221035;68;0;0;0
221035;75;0;0;0
221035;78;0;0;0
221035;80;0;0;0
221035;81;0;0;0
221035;82;0;0;0
221035;86;0;0;0
221035;88;0;0;0
221035;90;0;0;0
221035;91;0;0;0
221035;92;0;0;0
221035;94;0;0;0
221035;97;0;0;0
221037;22;0;0;0
221037;56;0;0;0
221037;68;0;0;0
221037;74;0;0;0
221037;79;0;0;0
221037;82;0;0;0
221037;92;0;0;0
221038;65;0;0;0
221038;79;0;0;0
221038;87;0;0;0
221038;95;0;0;0
221038;100;0;0;0
221039;0;0;0;0
221039;13;0;0;0
221039;24;0;0;0
221039;25;0;0;0
221039;44;0;0;0
221039;52;0;0;0
221039;53;0;0;0
221039;56;0;0;0
221039;58;0;0;0
221039;59;0;0;0
221039;70;0;0;0
221039;74;0;0;0
221039;84;0;0;0
221040;0;0;0;0
221040;1;0;0;0
221040;7;0;0;0
221040;14;0;0;1
221040;15;0;0;0
221040;19;0;1;0
221040;21;0;1;1
221040;27;0;0;0
221040;28;0;0;0
221040;32;0;0;1
221040;38;0;0;0
221040;43;0;0;0
221040;47;0;0;0
221040;49;0;0;0
221040;50;0;0;1
221040;51;0;0;0
221040;54;0;0;0
221040;56;0;0;0
221040;61;0;0;0
221040;64;0;0;0
221040;67;0;0;0
221040;68;0;0;0
221040;69;0;0;0
221040;72;0;0;0
221040;74;0;0;0
221040;75;0;0;0
221040;79;0;1;0
221040;80;0;0;0
221040;81;0;0;0
221040;82;0;0;0
221040;83;0;0;0
221040;84;0;0;0
221040;85;0;0;0
221040;86;0;0;0
221040;88;0;0;0
221040;90;0;0;0
221040;92;0;0;0
221040;95;0;0;0
221040;97;0;0;0
221050;3;0;0;0
221050;21;0;0;1
221050;24;0;0;1
221050;25;0;0;1
221050;26;0;0;1
221050;35;0;0;0
221050;36;0;0;1
221050;38;0;0;1
221050;42;0;0;0
221050;43;0;0;1
221050;48;0;0;0
221050;50;0;0;0
221050;54;0;0;0
221050;55;0;0;0
221050;59;0;0;0
221050;60;0;0;0
221050;63;0;0;1
221050;64;0;0;0
221050;65;0;0;0
221050;66;0;0;0
221050;67;0;0;0
221050;68;0;0;0
221050;69;0;0;0
221050;70;0;0;0
221050;71;0;0;0
221050;72;0;0;0
221050;73;0;0;0
221050;74;0;0;0
221050;75;0;0;0
221050;77;0;0;0
221050;78;0;0;0
221050;80;0;0;0
221050;81;0;0;0
221050;83;0;0;0
221050;84;0;0;0
221050;86;0;0;0
221050;87;0;0;0
221050;88;0;0;0
221050;89;0;0;0
221050;91;0;0;0
221050;96;0;0;0
221060;0;0;0;0
221060;8;0;0;1
221060;10;0;0;0
221060;15;0;0;0
221060;17;0;0;1
221060;23;0;0;0
221060;24;0;0;0
221060;28;0;0;0
221060;29;0;0;0
221060;31;0;0;1
221060;33;0;0;0
221060;34;0;0;0
221060;35;1;0;1
221060;36;0;0;1
221060;37;1;0;0
221060;39;1;0;0
221060;40;0;0;0
221060;42;1;0;0
221060;43;0;0;0
221060;47;0;0;0
221060;48;0;0;0
221060;49;0;0;0
221060;51;0;0;0
221060;53;0;0;0
221060;54;0;1;0
221060;56;0;0;1
221060;57;0;0;0
221060;58;0;0;0
221060;59;0;0;0
221060;60;0;0;0
221060;61;0;0;0
221060;63;0;0;0
221060;64;0;0;0
221060;65;0;0;0
221060;66;0;0;0
221060;68;0;0;0
221060;69;0;0;0
221060;70;0;0;1
221060;71;0;0;0
221060;73;0;0;0
221060;74;0;0;0
221060;75;0;0;0
221060;76;0;0;0
221060;77;0;0;0
221060;78;0;0;0
221060;79;0;0;0
221060;80;0;0;0
221060;81;0;0;0
221060;82;0;0;0
221060;83;0;0;0
221060;84;0;0;0
221060;85;0;0;0
221060;86;0;0;0
221060;87;0;0;0
221060;88;0;0;0
221060;89;0;0;0
221060;90;0;0;0
221060;91;0;0;0
221060;92;0;0;0
221060;93;0;0;0
221060;96;0;0;0
221060;97;0;0;0
221060;98;0;0;0
221060;99;0;0;0
221060;103;0;0;0
221062;29;0;0;0
221062;47;0;0;0
221062;48;0;1;0
221062;59;0;0;0
221062;67;0;0;0
221062;69;0;0;0
221062;70;0;0;0
221062;81;0;0;0
221063;33;0;0;0
221063;49;0;0;0
221063;56;0;0;0
221063;67;0;0;0
221063;70;0;0;0
221063;73;0;0;0
221063;75;0;0;0
221063;77;0;0;0
221063;84;0;0;0
221063;88;0;0;0
221063;98;0;0;0
221065;1;0;0;0
221065;3;0;0;0
221065;4;0;0;0
221065;19;0;1;0
221065;23;0;0;0
221065;29;0;0;0
221065;52;0;0;0
221065;53;0;1;0
221065;64;0;0;0
221065;65;0;0;0
221065;71;0;0;0
221065;77;0;0;0
221065;79;0;0;0
221065;80;0;0;0
221065;81;0;0;0
221065;82;0;0;0
221065;83;0;0;0
221065;85;0;0;0
221065;88;0;0;0
221065;91;0;0;0
221065;92;0;0;0
221065;93;0;0;0
221065;94;0;0;0
221065;97;0;0;0
221065;98;0;0;0
221070;0;0;0;0
221070;21;0;1;0
221070;27;1;0;0
221070;28;0;0;0
221070;29;1;0;1
221070;33;0;0;1
221070;39;0;0;0
221070;41;0;0;0
221070;43;0;0;0
221070;62;0;0;0
221070;65;0;0;0
221070;66;0;0;0
221070;67;0;0;0
221070;68;0;0;0
221070;70;0;0;1
221070;71;0;0;0
221070;72;0;0;0
221070;74;0;0;0
221070;75;0;0;0
221070;78;0;0;0
221070;79;0;0;0
221070;80;0;0;0
221070;82;0;0;0
221070;83;0;0;0
221070;84;0;0;0
221070;86;0;0;0
221070;87;0;0;0
221070;89;0;0;0
221070;90;0;0;0
221070;91;0;0;0
221070;92;0;0;0
221070;97;0;0;0
221070;98;0;0;0
221080;0;0;0;0
221080;1;0;0;0
221080;32;0;0;0
221080;33;0;0;0
221080;36;0;0;0
221080;38;0;0;0
221080;42;0;0;0
221080;44;0;0;0
221080;45;0;0;0
221080;46;0;0;0
221080;48;0;0;0
221080;54;0;0;0
221080;57;0;0;0
221080;61;0;0;0
221080;62;0;0;0
221080;66;0;0;0
221080;67;0;0;0
221080;68;0;0;0
221080;70;0;0;0
221080;71;0;0;0
221080;73;0;0;1
221080;75;0;0;0
221080;76;0;0;0
221080;77;0;0;0
221080;78;0;0;0
221080;80;0;0;0
221080;83;0;0;0
221080;84;0;0;0
221080;85;0;0;0
221080;86;0;0;0
221080;88;0;0;0
221080;89;0;0;0
221080;90;0;0;0
221080;91;0;0;0
221080;92;0;0;0
221080;93;0;0;0
221080;95;0;0;0
221080;97;0;0;0
221090;0;0;0;0
221090;24;0;0;0
221090;25;0;1;0
221090;30;0;0;1
221090;37;0;0;1
221090;40;0;0;1
221090;41;0;0;0
221090;45;0;1;0
221090;65;0;0;0
221090;74;0;0;0
221090;75;0;0;0
221090;82;0;0;0
221090;84;0;0;0
221090;91;0;0;0
221093;0;0;0;0
221093;26;0;0;0
221093;29;0;0;1
221093;38;0;0;0
221093;46;0;0;0
221093;48;0;0;0
221093;51;0;0;1
221093;58;0;0;0
221093;73;0;0;0
221093;79;0;0;0
221093;80;0;0;0
221093;81;0;0;0
221093;85;0;0;0
221093;86;0;0;0
221093;93;0;0;0
221095;16;0;0;0
221095;41;0;0;0
221095;45;0;1;0
221095;58;0;0;0
221095;63;0;0;0
221095;72;0;0;0
221095;84;0;0;0
221095;85;0;0;0
221095;88;0;0;0
221097;12;0;0;0
221097;21;0;0;1
221097;40;0;0;1
221097;48;0;0;0
221097;58;0;0;0
221097;67;0;0;0
221097;70;0;0;0
221097;75;0;0;0
221097;78;0;0;0
221097;80;0;0;0
221097;88;0;0;0
221097;91;0;0;0
221100;0;0;0;3
221100;1;0;0;0
221100;2;1;0;0
221100;3;0;0;0
221100;4;0;0;0
221100;5;0;0;1
221100;6;1;0;0
221100;7;0;0;1
221100;8;0;0;0
221100;9;0;0;2
221100;10;0;0;2
221100;11;0;0;1
221100;12;0;0;1
221100;13;1;0;3
221100;14;1;1;3
221100;15;4;0;3
221100;16;5;1;7
221100;17;6;1;9
221100;18;3;0;8
221100;19;7;2;17
221100;20;12;2;5
221100;21;11;4;17
221100;22;14;1;13
221100;23;19;3;15
221100;24;11;2;16
221100;25;10;6;14
221100;26;6;0;19
221100;27;14;1;14
221100;28;9;3;13
221100;29;9;0;12
221100;30;9;3;9
221100;31;8;1;18
221100;32;12;1;12
221100;33;2;0;7
221100;34;6;3;8
221100;35;8;1;5
221100;36;6;1;8
221100;37;3;2;8
221100;38;3;2;10
221100;39;1;0;6
221100;40;3;0;9
221100;41;3;0;9
221100;42;0;0;8
221100;43;2;0;8
221100;44;1;1;5
221100;45;0;1;6
221100;46;5;1;9
221100;47;0;0;3
221100;48;0;0;3
221100;49;2;1;3
221100;50;1;0;4
221100;51;1;1;7
221100;52;2;0;9
221100;53;0;0;2
221100;54;0;1;1
221100;55;2;0;3
221100;56;1;1;1
221100;57;1;0;6
221100;58;2;3;3
221100;59;3;0;6
221100;60;0;0;5
221100;61;0;0;3
221100;62;0;0;5
221100;63;0;0;3
221100;64;1;0;4
221100;65;1;0;6
221100;66;0;0;4
221100;67;0;0;6
221100;68;0;0;6
221100;69;2;0;3
221100;70;1;2;2
221100;71;0;0;3
221100;72;0;0;5
221100;73;2;0;3
221100;74;0;1;5
221100;75;0;0;3
221100;76;0;0;1
221100;77;0;0;2
221100;78;2;0;2
221100;79;0;0;0
221100;80;0;0;0
221100;81;0;0;1
221100;82;0;1;0
221100;83;2;0;0
221100;84;0;0;1
221100;85;0;0;0
221100;86;0;0;0
221100;87;0;0;1
221100;88;0;0;0
221100;89;0;0;0
221100;90;0;0;0
221100;91;0;0;1
221100;92;0;0;0
221100;93;0;0;0
221100;94;0;0;0
221100;95;0;0;0
221100;96;0;0;0
221100;97;0;0;1
221100;98;0;0;0
221100;99;0;0;0
221100;100;0;0;0
221100;101;0;0;0
221100;102;0;0;0
221100;103;0;0;0
221100;104;0;0;0
221100;105;0;0;0
221100;106;0;0;0
221100;107;0;0;0
221100;108;0;0;0
221100;109;0;0;0
221100;NA;8;0;0
221110;0;0;0;0
221110;8;0;0;1
221110;9;0;0;0
221110;11;0;0;1
221110;18;1;0;0
221110;19;0;1;0
221110;24;0;1;1
221110;25;1;0;0
221110;26;0;0;1
221110;27;0;0;0
221110;28;1;0;1
221110;29;0;0;0
221110;30;0;0;0
221110;31;0;0;0
221110;32;0;0;0
221110;34;0;0;2
221110;39;0;0;0
221110;42;0;0;1
221110;43;0;0;0
221110;46;0;0;0
221110;49;0;0;1
221110;50;0;0;0
221110;52;0;0;0
221110;53;0;0;0
221110;54;0;0;0
221110;56;0;0;0
221110;57;0;0;0
221110;58;0;0;0
221110;59;0;0;0
221110;60;0;0;0
221110;61;0;0;0
221110;62;0;0;0
221110;64;0;0;0
221110;65;0;0;0
221110;66;0;0;0
221110;67;0;0;0
221110;68;0;0;0
221110;69;0;0;0
221110;71;0;0;0
221110;72;0;0;0
221110;73;0;0;0
221110;74;0;0;0
221110;75;0;0;0
221110;76;0;0;0
221110;77;0;0;0
221110;78;0;0;0
221110;79;0;0;0
221110;80;0;0;0
221110;81;0;0;0
221110;82;0;0;0
221110;83;0;0;0
221110;84;0;0;0
221110;85;0;0;0
221110;86;0;0;0
221110;87;0;0;0
221110;88;0;0;0
221110;89;0;0;0
221110;90;0;0;0
221110;91;0;0;0
221110;93;0;0;0
221110;94;0;0;0
221110;95;0;0;0
221110;97;0;0;0
221110;100;0;0;0
221110;104;0;0;0
221110;109;0;0;0
221120;0;0;0;0
221120;8;0;0;0
221120;22;0;0;1
221120;25;0;0;1
221120;26;1;0;0
221120;27;0;0;1
221120;31;0;0;1
221120;33;0;0;0
221120;34;0;0;1
221120;36;0;0;1
221120;38;0;0;0
221120;43;0;0;1
221120;45;0;0;0
221120;46;0;0;1
221120;51;0;0;0
221120;55;0;0;0
221120;56;0;0;0
221120;57;0;0;0
221120;58;0;0;0
221120;59;0;0;1
221120;60;0;0;0
221120;62;0;0;0
221120;63;0;0;0
221120;64;0;0;0
221120;66;0;0;0
221120;68;0;0;0
221120;70;0;0;0
221120;71;0;0;0
221120;72;0;0;0
221120;74;0;0;0
221120;75;0;0;0
221120;77;0;0;0
221120;78;0;0;0
221120;79;0;0;0
221120;80;0;0;0
221120;82;0;0;0
221120;83;0;0;0
221120;85;0;0;0
221120;86;0;0;0
221120;87;0;0;0
221120;88;0;0;0
221120;89;0;0;0
221120;90;0;0;0
221120;93;0;0;0
221120;94;0;0;0
221120;97;0;0;0
221130;0;0;0;0
221130;20;0;1;1
221130;21;0;0;0
221130;25;0;1;0
221130;31;0;0;2
221130;32;0;0;0
221130;35;0;0;0
221130;36;0;0;1
221130;39;0;0;0
221130;40;0;0;0
221130;42;0;0;0
221130;43;0;0;1
221130;44;0;0;0
221130;45;0;0;0
221130;46;0;0;1
221130;47;0;0;1
221130;49;0;0;0
221130;53;0;0;0
221130;54;0;0;1
221130;55;0;0;0
221130;57;0;0;0
221130;58;0;0;0
221130;59;0;0;0
221130;61;0;0;0
221130;62;0;0;0
221130;63;0;0;0
221130;65;0;0;0
221130;66;0;0;0
221130;68;0;0;0
221130;69;0;0;0
221130;70;0;0;0
221130;71;0;0;0
221130;72;0;0;0
221130;73;0;0;0
221130;74;0;0;0
221130;75;0;0;0
221130;76;0;0;0
221130;78;0;0;0
221130;79;0;0;0
221130;80;0;0;0
221130;81;0;0;0
221130;82;0;0;0
221130;83;0;0;0
221130;84;0;0;0
221130;85;0;0;0
221130;86;0;0;0
221130;87;0;0;0
221130;88;0;0;0
221130;89;0;0;0
221130;90;0;0;0
221130;91;0;0;0
221130;92;0;0;0
221130;93;0;0;0
221130;94;0;0;0
221130;98;0;0;0
221130;100;0;0;0
221130;101;0;0;0
221130;103;0;0;0
221135;0;0;0;0
221135;56;0;0;0
221135;85;0;1;0
221135;90;0;0;0
221140;0;0;0;0
221140;5;0;0;0
221140;31;0;0;0
221140;35;0;0;0
221140;46;0;0;0
221140;48;0;0;0
221140;52;0;0;1
221140;61;0;0;0
221140;63;0;0;0
221140;66;0;0;0
221140;67;0;0;0
221140;70;0;0;0
221140;71;0;0;0
221140;74;0;0;0
221140;76;0;0;0
221140;77;0;0;0
221140;80;0;0;0
221140;83;0;0;0
221140;86;0;0;0
221140;88;0;0;0
221140;89;0;0;0
221140;93;0;0;0
221140;98;0;0;0
221140;99;0;0;0
221150;43;0;0;0
221150;50;0;0;0
221150;70;0;0;0
221150;71;0;0;0
221150;78;0;0;0
221150;80;0;0;0
221150;82;0;0;0
221150;84;0;0;0
221150;85;0;0;0
221150;86;0;0;0
221150;90;0;0;0
221160;16;0;0;1
221160;31;0;0;1
221160;48;0;1;0
221160;51;0;0;0
221160;58;0;0;0
221160;63;0;0;0
221160;74;0;0;0
221160;75;0;0;0
221160;83;0;0;0
221160;86;0;0;0
221160;90;0;0;0
221170;0;0;0;0
221170;19;1;0;0
221170;48;0;0;0
221170;50;0;0;0
221170;52;0;0;0
221170;56;0;0;0
221170;59;0;0;0
221170;60;0;0;0
221170;65;0;0;0
221170;66;0;0;0
221170;68;0;0;0
221170;71;0;0;0
221170;78;0;0;0
221170;79;0;0;0
221170;80;0;0;0
221170;81;0;0;0
221170;86;0;0;0
230010;1;0;0;1
230010;3;0;0;0
230010;12;0;0;0
230010;18;1;0;1
230010;22;0;0;0
230010;32;0;0;0
230010;36;0;0;0
230010;37;0;0;0
230010;45;0;0;0
230010;50;0;0;0
230010;55;0;0;1
230010;56;0;0;0
230010;59;0;0;0
230010;61;0;0;0
230010;68;0;0;0
230010;69;0;0;0
230010;74;0;0;0
230010;75;0;0;0
230010;77;0;0;0
230010;78;0;0;0
230010;81;0;0;0
230010;83;0;0;0
230010;84;0;0;0
230010;88;0;0;0
230010;89;0;0;0
230010;93;0;0;0
230010;94;0;0;0
230010;102;0;0;0
230015;13;0;0;0
230015;19;1;0;0
230015;22;0;1;0
230015;24;1;0;0
230015;28;1;0;0
230015;32;1;0;0
230015;33;0;0;0
230015;39;0;0;0
230015;40;0;0;0
230015;44;0;0;0
230015;46;1;0;0
230015;50;0;0;0
230015;53;0;0;0
230015;54;0;0;0
230015;68;0;0;0
230015;69;0;0;0
230015;72;0;0;0
230015;74;0;0;0
230015;75;0;0;0
230015;76;0;0;0
230015;80;0;0;0
230015;81;0;0;0
230015;82;0;0;0
230015;83;0;0;0
230015;84;0;0;0
230015;88;0;0;0
230015;91;0;0;0
230015;94;0;0;0
230015;95;0;0;0
230015;97;0;0;0
230020;0;0;0;0
230020;1;0;0;1
230020;16;0;0;1
230020;17;0;0;1
230020;18;0;0;1
230020;20;1;0;1
230020;21;2;0;0
230020;22;0;0;0
230020;23;1;0;1
230020;25;0;0;0
230020;26;0;0;5
230020;27;0;0;1
230020;28;0;0;1
230020;32;1;0;0
230020;33;0;0;0
230020;35;0;0;1
230020;37;0;0;1
230020;38;0;0;1
230020;40;0;0;1
230020;41;0;0;1
230020;42;0;0;0
230020;43;0;0;1
230020;44;0;0;0
230020;45;0;0;0
230020;46;0;0;0
230020;47;0;0;0
230020;48;0;0;0
230020;49;0;0;1
230020;50;0;0;1
230020;51;0;0;2
230020;52;0;0;1
230020;53;0;0;0
230020;54;0;0;0
230020;56;0;0;0
230020;57;0;0;0
230020;58;0;0;0
230020;59;0;0;1
230020;60;0;0;0
230020;61;0;0;0
230020;62;0;0;0
230020;63;0;0;0
230020;64;0;0;0
230020;65;0;0;0
230020;66;0;0;1
230020;67;0;0;0
230020;68;0;0;0
230020;69;0;0;0
230020;70;0;1;0
230020;71;0;0;0
230020;72;0;0;0
230020;73;0;0;0
230020;74;0;0;0
230020;75;0;0;0
230020;76;0;0;0
230020;77;0;0;0
230020;78;0;0;0
230020;79;0;0;0
230020;80;0;0;0
230020;81;0;0;0
230020;82;0;0;0
230020;83;0;0;0
230020;84;0;0;0
230020;85;0;0;0
230020;86;0;0;0
230020;87;0;0;0
230020;88;0;0;0
230020;89;0;0;0
230020;90;0;0;0
230020;92;0;0;0
230020;93;0;0;0
230020;94;0;0;0
230020;95;0;0;0
230020;96;0;0;0
230020;98;0;0;0
230020;100;0;0;0
230030;0;0;0;0
230030;2;0;0;0
230030;8;0;0;0
230030;10;0;0;1
230030;19;1;0;1
230030;21;3;1;1
230030;22;0;0;0
230030;24;0;0;1
230030;25;2;0;2
230030;26;0;0;1
230030;27;1;0;0
230030;28;1;0;2
230030;29;0;0;1
230030;30;1;0;0
230030;32;1;0;1
230030;33;1;0;0
230030;34;0;0;0
230030;36;0;0;1
230030;37;0;0;2
230030;38;0;0;0
230030;39;1;0;0
230030;40;0;0;0
230030;41;1;0;0
230030;42;0;0;0
230030;44;1;0;0
230030;45;0;0;0
230030;46;0;0;0
230030;47;0;0;0
230030;48;1;1;0
230030;49;0;0;1
230030;50;0;0;0
230030;51;0;0;0
230030;52;0;0;1
230030;53;0;0;0
230030;54;0;0;0
230030;56;0;0;1
230030;57;0;0;0
230030;58;0;0;0
230030;59;1;0;2
230030;60;0;0;0
230030;61;0;0;0
230030;62;0;0;0
230030;63;1;0;0
230030;64;0;0;0
230030;67;2;0;0
230030;68;0;0;0
230030;69;0;0;1
230030;70;0;0;0
230030;71;0;0;0
230030;72;0;0;0
230030;73;0;0;0
230030;74;0;0;0
230030;75;0;0;0
230030;76;0;0;0
230030;77;0;0;0
230030;78;0;0;1
230030;79;0;0;0
230030;80;0;0;0
230030;81;0;0;0
230030;82;0;0;0
230030;84;0;0;0
230030;85;0;0;0
230030;86;0;0;0
230030;87;0;0;0
230030;88;1;0;0
230030;89;0;0;0
230030;90;0;0;0
230030;91;0;0;0
230030;92;0;0;0
230030;93;0;0;0
230030;94;0;0;0
230030;95;0;0;0
230030;96;0;0;0
230030;99;0;0;0
230030;100;0;0;0
230030;102;0;0;0
230040;0;0;0;0
230040;1;0;0;0
230040;16;0;1;0
230040;21;1;0;0
230040;25;1;0;0
230040;31;0;0;0
230040;36;1;0;0
230040;40;1;0;0
230040;42;1;0;0
230040;44;0;0;1
230040;45;0;0;1
230040;47;1;0;0
230040;50;0;0;0
230040;52;1;0;0
230040;55;0;0;0
230040;64;0;0;0
230040;66;0;0;0
230040;69;0;0;0
230040;70;0;0;0
230040;73;0;0;0
230040;75;0;0;0
230040;76;0;0;0
230040;78;0;0;0
230040;80;0;0;0
230040;81;0;0;0
230040;82;0;1;0
230040;83;0;0;0
230040;85;0;0;0
230040;87;0;0;0
230040;88;0;0;0
230040;89;0;0;0
